"Timestamp","Vilken åldersgrupp tillhör du?","Är du prenumerant hos DN?","Hur troligt är det att du tecknar paketet?","","Hur troligt är det att du tecknar paketet?","Hur troligt är det att du tecknar paketet?","Hur troligt är det att du tecknar paketet?","Hur troligt är det att du tecknar paketet?","Hur troligt är det att du tecknar paketet?","Hur troligt är det att du tecknar paketet?","Hur troligt är det att du tecknar paketet?"
"2021/03/22 4:09:13 pm CET","Över 65 år","Ja (papperstidning)","4","Att det ingår flera konton","5","2","3","1","1","1","4"
"2021/03/22 4:11:10 pm CET","40-65 år","Ja (enbart digitalt)","1","För mycket pengar","2","1","1","1","1","1","1"
"2021/03/22 4:11:26 pm CET","40-65 år","Ja (enbart digitalt)","1","Väldigt dyrt helt i onödan.","5","2","5","1","1","2","1"
"2021/03/22 4:11:28 pm CET","30-39 år","Ja (enbart digitalt)","2","Behöver inte e-DN, digitala korsord eller rabatter","3","1","4","1","2","2","2"
"2021/03/22 4:12:44 pm CET","40-65 år","Ja (enbart digitalt)","1","Dyrt!","1","1","1","1","1","1","1"
"2021/03/22 4:12:49 pm CET","40-65 år","Ja (enbart digitalt)","1","Dyrt!","1","1","1","1","1","1","1"
"2021/03/22 4:12:49 pm CET","40-65 år","Ja (enbart digitalt)","3","Egentligen nskulle jag vilja ha något ännu enklare. Typ bara dn.se","3","4","5","3","3","3","3"
"2021/03/22 4:13:43 pm CET","40-65 år","Ja (enbart digitalt)","1","","5","3","4","1","1","3","1"
"2021/03/22 4:16:39 pm CET","40-65 år","Ja (papperstidning)","3","Jag vill egentligen bara ha lördag & söndag","5","3","4","1","2","3","2"
"2021/03/22 4:17:47 pm CET","Över 65 år","Ja (papperstidning)","3","F den till frukosten, klippa och klistra och slutligen kånka ut deör att det skulle kunna vara ett RIMLIGT alternativ till min helprenumeration inkl digitaltidning.  MEN jag älskar att höra papperstidningen dunsa ner innanför dörren och prassla medn till ","1","2","2","2","2","2","2"
"2021/03/22 4:17:57 pm CET","40-65 år","Ja (enbart digitalt)","1","Bara jag i familjen som är intresserad av att läsa den.","5","2","5","1","1","2","1"
"2021/03/22 4:19:20 pm CET","40-65 år","Ja (enbart digitalt)","2","för dyrt","4","2","2","2","2","2","2"
"2021/03/22 4:19:56 pm CET","40-65 år","Ja (enbart digitalt)","1","För dyrt","5","1","3","1","1","1","1"
"2021/03/22 4:21:03 pm CET","40-65 år","Nej, men har varit förut","1","För högt pris","1","1","1","1","1","1","1"
"2021/03/22 4:21:09 pm CET","Över 65 år","Ja (enbart digitalt)","2","För högt pris","2","3","4","2","2","2","2"
"2021/03/22 4:23:37 pm CET","40-65 år","Ja (enbart digitalt)","2","Dyrt","4","2","4","1","2","2","2"
"2021/03/22 4:24:36 pm CET","Över 65 år","Ja (enbart digitalt)","1","För dyrt","5","1","5","1","1","1","1"
"2021/03/22 4:25:43 pm CET","40-65 år","Ja (enbart digitalt)","1","Trots att jag uppskattar eran journalistik så känns det dyrt med den summan för en digital tidning, då det enbart är det jag nyttjar.","5","1","3","1","1","2","1"
"2021/03/22 4:27:27 pm CET","40-65 år","Ja (enbart digitalt)","1","Jag vill ha en papperstidning. Anledningen att jag har digitalt nu bara är för att jag bor utomlands.","1","1","1","1","1","1","1"
"2021/03/22 4:28:02 pm CET","Över 65 år","Ja (enbart digitalt)","1","Det är på tok för dyrt","1","1","4","1","1","1","1"
"2021/03/22 4:28:20 pm CET","40-65 år","Ja (enbart digitalt)","2","","5","2","5","1","1","2","2"
"2021/03/22 4:28:27 pm CET","40-65 år","Ja (enbart digitalt)","1","Varken intresserad av korsord eller rabatter","5","5","2","1","1","2","4"
"2021/03/22 4:28:33 pm CET","40-65 år","Ja (enbart digitalt)","1","För dyrt, ej intresserad av rabatter och korsord.","5","2","4","1","1","2","1"
"2021/03/22 4:31:03 pm CET","40-65 år","Ja (papperstidning)","4","Det viktigaste för mig är att erbjudandet innehåller e-tidning, så att jag kan ”bläddra” i dagens tidning - precis som jag skulle gjort i en fysisk tidning. Jag kommer aldrig att helt sluta prenumerera på papperstidningen. Informationstät text läses bäst utskriven på papper. Det är bevisat. (Tror jag läste det i DN.)","5","2","5","1","2","1","4"
"2021/03/22 4:32:32 pm CET","Under 30 år","Ja (enbart digitalt)","1","För dyrt. Har ingen användning av fler konton","3","1","3","1","1","1","1"
"2021/03/22 4:33:30 pm CET","Över 65 år","Ja (papperstidning)","4","","3","2","3","4","4","4","3"
"2021/03/22 4:34:22 pm CET","Över 65 år","Nej, men har varit förut","2","Gratiserbjudande","2","1","1","1","2","1","1"
"2021/03/22 4:34:48 pm CET","40-65 år","Ja (enbart digitalt)","1","Pris","5","1","5","1","1","1","1"
"2021/03/22 4:34:50 pm CET","40-65 år","Ja (enbart digitalt)","2","Inte intresserad av e-tidning","3","4","2","4","3","4","2"
"2021/03/22 4:35:34 pm CET","Över 65 år","Ja (papperstidning)","4","praktiskt, enkelt alltid nya nyheter","1","1","5","1","4","1","5"
"2021/03/22 4:36:18 pm CET","40-65 år","Ja (enbart digitalt)","1","För dyrt.","4","1","5","1","1","1","1"
"2021/03/22 4:37:32 pm CET","40-65 år","Ja (enbart digitalt)","1","för dyrt","1","1","1","1","1","1","1"
"2021/03/22 4:38:14 pm CET","40-65 år","Ja (enbart digitalt)","2","Vill ha papperstidningen på helgen!","1","1","1","1","1","1","1"
"2021/03/22 4:39:15 pm CET","40-65 år","Nej och har aldrig varit","1","För dyrt","1","1","1","1","1","1","1"
"2021/03/22 4:41:14 pm CET","40-65 år","Ja (enbart digitalt)","1","Jag prenumererar på andra tidningar och det blir för dyrt.","5","2","5","1","1","1","1"
"2021/03/22 4:41:24 pm CET","Över 65 år","Ja (enbart digitalt)","1","För dyrt för mig.","5","1","5","1","1","1","1"
"2021/03/22 4:41:28 pm CET","40-65 år","Nej, men har varit förut","1","För dyrt","1","1","1","1","1","1","1"
"2021/03/22 4:42:56 pm CET","40-65 år","Ja (enbart digitalt)","1","Priset","4","1","5","1","2","1","1"
"2021/03/22 4:43:42 pm CET","30-39 år","Ja (papperstidning)","1","","1","1","1","1","1","1","1"
"2021/03/22 4:44:24 pm CET","40-65 år","Ja (enbart digitalt)","4","Känns dyrt","5","3","4","1","1","3","3"
"2021/03/22 4:45:17 pm CET","40-65 år","Ja (papperstidning)","4","Lite billigare än papperstidningen, läser den inte alltid ändå.","4","3","4","3","3","3","3"
"2021/03/22 4:45:24 pm CET","Under 30 år","Ja (enbart digitalt)","1","","4","1","4","1","1","1","1"
"2021/03/22 4:46:08 pm CET","40-65 år","Ja (enbart digitalt)","1","alldeles för dyrt","3","1","3","1","1","1","1"
"2021/03/22 4:49:02 pm CET","40-65 år","Ja (enbart digitalt)","1","För dyrt","3","1","3","1","1","1","1"
"2021/03/22 4:49:48 pm CET","40-65 år","Ja (papperstidning)","4","Allt blir mer digitalt. Men korsord ska vara på papper! ","5","1","4","2","3","2","4"
"2021/03/22 4:51:27 pm CET","40-65 år","Ja (enbart digitalt)","1","för dyrt","3","1","3","1","1","1","1"
"2021/03/22 4:51:34 pm CET","Över 65 år","Ja (papperstidning)","3","Har papperstidningen fre-sön vilket medför viss digital åtkomst","2","2","2","3","3","2","2"
"2021/03/22 4:51:47 pm CET","Över 65 år","Ja (papperstidning)","1","Vill ha papperstidning. ","1","1","1","1","1","1","1"
"2021/03/22 4:52:57 pm CET","40-65 år","Ja (enbart digitalt)","1","För dyrt. Min smärtgräns går vid 100:-/månad egentligen. Jag har mera nöje av streamingtjänster/Spotify på den prisnivån än vad jag har av DN. Att betala nästan lika mycket som för döda-trädvarianten och få en massa googlereklam samt gå miste om den svenska reklamen","4","1","5","1","1","1","1"
"2021/03/22 4:54:07 pm CET","40-65 år","Nej, men har varit förut","1","Jag har redan ett familjekonto via min mor. ","1","1","1","1","1","1","1"
"2021/03/22 4:54:34 pm CET","40-65 år","Ja (enbart digitalt)","1","<För dyrt, är inte intresserad av DN erbjudanden eftersom jag bor utanför Stockholm och inte känner att de vänder sig till mig.","4","2","4","1","1","2","1"
"2021/03/22 4:54:44 pm CET","40-65 år","Ja (enbart digitalt)","2","Jag läser många tidningar och tycker att det är för dyrt.","4","2","4","1","2","2","2"
"2021/03/22 4:55:08 pm CET","40-65 år","Ja (papperstidning)","3","ingen papperstidning, dyrt","2","3","1","2","2","1","4"
"2021/03/22 4:56:50 pm CET","40-65 år","Ja (enbart digitalt)","1","För dyrt","2","1","2","1","1","1","1"
"2021/03/22 4:56:57 pm CET","40-65 år","Ja (enbart digitalt)","2","Kostar för mycket när man vill ha prenumerationer på flera tidningar.","4","2","3","1","2","2","2"
"2021/03/22 4:59:07 pm CET","40-65 år","Ja (enbart digitalt)","2","","4","3","4","1","1","3","2"
"2021/03/22 4:59:35 pm CET","40-65 år","Ja (enbart digitalt)","1","jag är nöjd med det abbonemang jag har","3","1","3","1","1","1","1"
"2021/03/22 5:00:32 pm CET","Över 65 år","Ja (enbart digitalt)","1","Jag vill ha litet papperstidning också, över veckoslutet.","3","2","5","1","2","1","2"
"2021/03/22 5:01:13 pm CET","Under 30 år","Ja (enbart digitalt)","1","Det kostar för mycket för ett digitalt prenumeration. Jag skulle max betala 99kr. Jag är student, men även om jag inte vore student, så skulle det bli troligt att jag skulle teckna ett prenumeration för 349kr. ","4","1","3","1","1","1","1"
"2021/03/22 5:03:26 pm CET","40-65 år","Ja (papperstidning)","1","Behöver bara papperstidningen","1","1","1","1","1","1","1"
"2021/03/22 5:05:15 pm CET","40-65 år","Ja (enbart digitalt)","3","Jag vet faktiskt inte.","5","2","5","1","2","2","4"
"2021/03/22 5:05:35 pm CET","Under 30 år","Ja (enbart digitalt)","2","Kanske bra om man är flera som ska dela, annars ointressant med tex. korsord o rabatter","4","1","3","1","1","1","2"
"2021/03/22 5:06:19 pm CET","Över 65 år","Ja (enbart digitalt)","2","Högt pris. ","2","1","3","1","1","1","2"
"2021/03/22 5:07:27 pm CET","Över 65 år","Ja (enbart digitalt)","1","På tok för dyrt!","4","1","2","1","1","1","1"
"2021/03/22 5:08:37 pm CET","40-65 år","Ja (enbart digitalt)","1","Behöver enbart läsa webbversionen. ","1","1","1","1","1","1","1"
"2021/03/22 5:09:29 pm CET","30-39 år","Ja (enbart digitalt)","1","vill bara läsa dn.se","2","1","2","1","1","1","1"
"2021/03/22 5:09:42 pm CET","40-65 år","Nej, men har varit förut","1","DN är en sossetidning oavsett format.","1","1","1","1","1","1","1"
"2021/03/22 5:11:20 pm CET","40-65 år","Ja (enbart digitalt)","5","Viktigt att ha en dagstidning och att resten av familjen också har tillgång","3","2","5","1","1","3","4"
"2021/03/22 5:13:44 pm CET","40-65 år","Ja (enbart digitalt)","1","Dyrt. Många saker jag inte bryr mig om. Vill bara ha dn på sajten så jag kan läsa allt och blocka all reklam.","5","1","5","1","4","2","1"
"2021/03/22 5:14:23 pm CET","Över 65 år","Ja (enbart digitalt)","1","Korsord o erbjudanden ointressant","5","4","2","2","2","2","2"
"2021/03/22 5:15:14 pm CET","40-65 år","Ja (enbart digitalt)","2","Onödigt extra","2","2","3","1","2","2","4"
"2021/03/22 5:17:06 pm CET","40-65 år","Ja (enbart digitalt)","4","","5","1","5","1","1","1","1"
"2021/03/22 5:17:27 pm CET","40-65 år","Ja (enbart digitalt)","2","Jag har inget behov av e-dn eller korsord. Alldeles för dyrt. ","5","2","5","1","2","3","2"
"2021/03/22 5:17:33 pm CET","Över 65 år","Ja (enbart digitalt)","3","Beror på DNs politiska position. Slutade prenumerera när DN var megafon för Alliansen i valet.","3","3","3","3","3","3","3"
"2021/03/22 5:18:30 pm CET","40-65 år","Ja (enbart digitalt)","1","","4","1","4","1","1","1","1"
"2021/03/22 5:19:00 pm CET","Över 65 år","Ja (enbart digitalt)","4","Det är väl et bra erbjudande","5","4","5","3","4","5","4"
"2021/03/22 5:20:01 pm CET","40-65 år","Ja (enbart digitalt)","1","Sanslös prishöjning från dagens 149 kr. Glöm det.","5","1","5","1","1","1","1"
"2021/03/22 5:20:13 pm CET","40-65 år","Ja (enbart digitalt)","1","Nöjd med bara nyheterna, bara en i hushållet, ett konto räcker ","4","1","4","1","1","1","1"
"2021/03/22 5:20:51 pm CET","40-65 år","Ja (enbart digitalt)","2","För dyrt.","5","2","4","1","1","2","1"
"2021/03/22 5:23:14 pm CET","40-65 år","Ja (papperstidning)","3","Smidigt att alltid ha tidningen med sig, men behöver inte så många konton. ","5","4","3","1","3","2","2"
"2021/03/22 5:24:45 pm CET","40-65 år","Ja (papperstidning)","2","","2","1","2","1","1","3","2"
"2021/03/22 5:25:32 pm CET","30-39 år","Ja (enbart digitalt)","1","Behöver inte fem konton, löser inte korsord digitalt, klarar mig utan e-tidningen. Alltså en prishöjning på 250% utan förbättring för mig.","5","1","4","1","1","1","1"
"2021/03/22 5:28:59 pm CET","30-39 år","Ja (papperstidning)","4","","3","2","5","3","2","2","4"
"2021/03/22 5:29:24 pm CET","Över 65 år","Ja (enbart digitalt)","1","Jag betalar 119 kr nu.","5","1","5","1","1","1","1"
"2021/03/22 5:30:08 pm CET","Över 65 år","Ja (papperstidning)","1","","1","1","1","1","1","1","1"
"2021/03/22 5:32:19 pm CET","Över 65 år","Nej, men har varit förut","1","dyrt","4","1","3","1","1","1","1"
"2021/03/22 5:32:58 pm CET","40-65 år","Nej, men har varit förut","1","för dyrt","1","1","1","1","1","1","1"
"2021/03/22 5:35:33 pm CET","40-65 år","Ja (enbart digitalt)","1","","1","1","1","1","1","1","1"
"2021/03/22 5:36:07 pm CET","40-65 år","Ja (papperstidning)","1","exakt vad en papperspren kostade på den tiden ni kunde sälja annonser","3","2","4","1","1","2","1"
"2021/03/22 5:36:30 pm CET","Över 65 år","Ja (papperstidning)","1","","1","1","1","1","1","1","1"
"2021/03/22 5:36:40 pm CET","40-65 år","Ja (enbart digitalt)","3","Lite väl många extrakonton för mina behov","5","1","5","1","2","1","3"
"2021/03/22 5:37:10 pm CET","40-65 år","Ja (papperstidning)","4","","5","4","5","3","3","3","3"
"2021/03/22 5:37:53 pm CET","Över 65 år","Ja (enbart digitalt)","1","det räcker vad jag har nu","5","1","1","1","1","1","1"
"2021/03/22 5:38:14 pm CET","40-65 år","Nej, men har varit förut","1","Varför 5 paket? Jag är en person. Skulle betala 199/mån","1","1","1","1","1","1","1"
"2021/03/22 5:38:24 pm CET","Över 65 år","Ja (papperstidning)","5","","5","5","5","5","5","5","5"
"2021/03/22 5:39:33 pm CET","40-65 år","Nej och har aldrig varit","1","för 349kr/mån är det helt orealistiskt. För 39kr/mån kanske.","2","1","2","1","1","1","1"
"2021/03/22 5:40:58 pm CET","40-65 år","Ja (papperstidning)","5","Mervärde med många ""artiklar"" i paketet. Att 5 personer kan dela","4","2","3","1","4","2","5"
"2021/03/22 5:41:15 pm CET","40-65 år","Ja (enbart digitalt)","2","Dyrt","5","3","5","2","2","3","2"
"2021/03/22 5:43:24 pm CET","Över 65 år","Ja (papperstidning)","1","För dyrt","5","3","4","1","1","1","1"
"2021/03/22 5:43:44 pm CET","Över 65 år","Ja (papperstidning)","2","Jag tycker om att ha både papper o digitalt","5","1","1","1","1","1","1"
"2021/03/22 5:44:16 pm CET","Över 65 år","Ja (enbart digitalt)","1","jag har e-dn för 119 kr som är tillräcklig för mig","5","1","5","1","1","1","1"
"2021/03/22 5:44:29 pm CET","40-65 år","Ja (papperstidning)","2","Låter dyrt","5","2","5","2","2","4","3"
"2021/03/22 5:45:54 pm CET","40-65 år","Ja (enbart digitalt)","1","För hög kostnad för att ha kvar flera prenumrationer som jag nu har","5","2","5","1","1","2","1"
"2021/03/22 5:46:10 pm CET","40-65 år","Ja (enbart digitalt)","2","För dyrt","4","1","5","1","1","1","1"
"2021/03/22 5:46:59 pm CET","40-65 år","Ja (enbart digitalt)","1","Inte intresserad. Nöjd med det jag har. ","1","1","1","1","1","1","1"
"2021/03/22 5:47:39 pm CET","Över 65 år","Ja (papperstidning)","3","Jag är mest intresserad av söndagsläsning av papperstidning!","3","2","3","1","1","2","1"
"2021/03/22 5:47:53 pm CET","Över 65 år","Ja (enbart digitalt)","1","Kostnaden","5","1","5","1","2","1","1"
"2021/03/22 5:52:02 pm CET","40-65 år","Ja (enbart digitalt)","1","Jag är nöjd med min DN digital bas som bara kostar 99","4","2","3","1","1","1","1"
"2021/03/22 5:52:31 pm CET","40-65 år","Ja (enbart digitalt)","1","Jag är bara intresserad av nyheterna.","3","1","4","1","1","1","1"
"2021/03/22 5:53:01 pm CET","Över 65 år","Ja (enbart digitalt)","2","Inte intresserad av rabatter","5","3","4","2","2","3","3"
"2021/03/22 5:53:11 pm CET","Över 65 år","Ja (papperstidning)","5","Billigare än papperstidningen. Jag läsa DN ofta på datorn också.","5","5","5","5","5","5","5"
"2021/03/22 5:53:12 pm CET","Över 65 år","Ja (enbart digitalt)","1","Vill bara läsa tidningen.","5","1","5","1","1","1","1"
"2021/03/22 5:53:13 pm CET","Över 65 år","Nej, men har varit förut","1","Kostnaden för digital pren. för dyr för mig.","4","1","4","1","1","2","1"
"2021/03/22 5:54:41 pm CET","40-65 år","Ja (enbart digitalt)","1","För dyrt.","5","1","5","1","1","1","1"
"2021/03/22 5:54:52 pm CET","Över 65 år","Ja (papperstidning)","1","Jag läser på surfplatta i veckorna och pappers helg. Jag interagerar inte via digitala sidor, enbart till kundtjänst ;)","1","1","1","1","1","1","1"
"2021/03/22 5:55:39 pm CET","40-65 år","Ja (enbart digitalt)","1","Har inte behov av detta","4","1","2","1","1","1","1"
"2021/03/22 5:59:06 pm CET","Över 65 år","Ja (papperstidning)","1","","5","3","5","1","1","3","1"
"2021/03/22 5:59:32 pm CET","Över 65 år","Ja (papperstidning)","1","Lättare att läsa pappersutgåvan.","5","3","5","5","1","2","2"
"2021/03/22 5:59:49 pm CET","40-65 år","Ja (enbart digitalt)","1","Behöver inte merparten av det som ingår","1","1","1","1","1","1","1"
"2021/03/22 6:00:19 pm CET","Över 65 år","Ja (enbart digitalt)","1","119 kr per månad är tillräckligt","5","1","5","1","1","1","1"
"2021/03/22 6:00:47 pm CET","Över 65 år","Ja (enbart digitalt)","1","För dyrt","3","2","3","1","1","2","1"
"2021/03/22 6:00:58 pm CET","Över 65 år","Ja (papperstidning)","2","Jag gillar papperstidningen ","3","2","3","1","1","2","1"
"2021/03/22 6:03:10 pm CET","Över 65 år","Ja (enbart digitalt)","1","Ej intresserad av rabatter, korsord o 5 extra konton","2","2","4","1","2","2","2"
"2021/03/22 6:03:47 pm CET","40-65 år","Ja (enbart digitalt)","2","","2","2","2","2","2","2","2"
"2021/03/22 6:04:28 pm CET","Under 30 år","Ja (enbart digitalt)","5","bra erbjudande","1","2","4","4","4","3","5"
"2021/03/22 6:05:04 pm CET","30-39 år","Ja (enbart digitalt)","3","Ser inget behov av att ha e-tidning, korsord eller rabatter. ","5","3","5","2","2","4","2"
"2021/03/22 6:05:06 pm CET","40-65 år","Nej och har aldrig varit","1","För dyrt ","2","2","2","1","1","1","1"
"2021/03/22 6:05:29 pm CET","40-65 år","Ja (enbart digitalt)","1","För dyrt","1","1","2","1","1","1","1"
"2021/03/22 6:05:45 pm CET","Över 65 år","Ja (enbart digitalt)","2","För dyrt","5","2","5","1","1","2","1"
"2021/03/22 6:08:13 pm CET","40-65 år","Ja (enbart digitalt)","2","Extremt med Nyhetsflöden så många sätt att få nyheter.behållt digital tidning för att jag vill stötta DN","5","1","5","2","1","1","1"
"2021/03/22 6:08:54 pm CET","40-65 år","Ja (enbart digitalt)","1","För dyrt ","2","1","3","1","1","1","1"
"2021/03/22 6:10:29 pm CET","Över 65 år","Ja (enbart digitalt)","1","Löser annan tidning","1","1","1","1","1","1","1"
"2021/03/22 6:10:36 pm CET","Över 65 år","Ja (enbart digitalt)","1","För dyrt","3","1","3","1","1","1","1"
"2021/03/22 6:11:01 pm CET","Över 65 år","Ja (enbart digitalt)","3","Innehållet","5","3","5","1","1","1","1"
"2021/03/22 6:11:10 pm CET","40-65 år","Ja (enbart digitalt)","1","Nuvarande Bas-paketet räcker för mig.","5","1","1","1","1","1","1"
"2021/03/22 6:12:05 pm CET","Över 65 år","Ja (enbart digitalt)","4","Enkelt och innehållsrikt. Även eDN.","4","2","2","2","2","2","2"
"2021/03/22 6:13:24 pm CET","40-65 år","Ja (enbart digitalt)","1","Tycker det kunde ingå i mitt befintliga abonnemang.","3","1","5","1","1","1","1"
"2021/03/22 6:13:44 pm CET","Över 65 år","Ja (enbart digitalt)","1","Kostnaden","5","1","5","1","1","1","1"
"2021/03/22 6:14:44 pm CET","Över 65 år","Ja (papperstidning)","1","icke i korthet","2","1","1","1","1","1","1"
"2021/03/22 6:16:28 pm CET","Över 65 år","Ja (enbart digitalt)","2","Når servern enbart hälften av gångerna jag försöker","2","2","2","2","2","2","2"
"2021/03/22 6:16:39 pm CET","Över 65 år","Ja (enbart digitalt)","1","Jag har inte tid att läsa allt. Jag bor i England och prenumererar också en engelsk tidning","4","1","2","1","1","1","1"
"2021/03/22 6:17:50 pm CET","40-65 år","Ja (papperstidning)","1","Inte intresserad av e-DN.","5","1","1","1","1","1","1"
"2021/03/22 6:21:52 pm CET","40-65 år","Ja (papperstidning)","1","Jag är inte intresserad av e-DN, digitala korsord eller rabatter via DN Erbjudanden.","4","1","4","1","1","1","1"
"2021/03/22 6:22:18 pm CET","40-65 år","Ja (enbart digitalt)","1","Jag får en delad prenumeration","1","1","1","1","1","1","1"
"2021/03/22 6:23:10 pm CET","40-65 år","Ja (enbart digitalt)","1","Har inte råd och skulle ändå inte utnyttja allt.","4","1","4","1","1","1","1"
"2021/03/22 6:23:28 pm CET","40-65 år","Ja (enbart digitalt)","1","För dyrt","3","4","1","1","1","4","1"
"2021/03/22 6:25:25 pm CET","40-65 år","Ja (enbart digitalt)","1","","1","1","1","1","1","1","1"
"2021/03/22 6:26:24 pm CET","40-65 år","Ja (enbart digitalt)","1","för dyrt","2","1","2","1","1","1","1"
"2021/03/22 6:26:29 pm CET","Över 65 år","Ja (enbart digitalt)","1","Pensionsnivån","4","1","2","1","1","1","1"
"2021/03/22 6:27:00 pm CET","40-65 år","Ja (enbart digitalt)","1","","3","1","3","1","1","1","1"
"2021/03/22 6:29:47 pm CET","40-65 år","Ja (papperstidning)","1","Vill ha papper","1","1","1","1","1","1","1"
"2021/03/22 6:30:31 pm CET","Över 65 år","Ja (papperstidning)","1","Tidning fre-sö, i övr digital","1","1","1","1","1","1","1"
"2021/03/22 6:31:31 pm CET","40-65 år","Ja (enbart digitalt)","1","Behöver inga extra konton","4","3","4","2","2","2","2"
"2021/03/22 6:32:45 pm CET","40-65 år","Ja (papperstidning)","3","Verkar finnas det jag läs","5","4","5","3","3","4","3"
"2021/03/22 6:33:41 pm CET","40-65 år","Ja (enbart digitalt)","1","","4","1","4","1","1","1","1"
"2021/03/22 6:35:11 pm CET","40-65 år","Ja (enbart digitalt)","2","Det finns delar som jag inte har behov av, t.ex. flera konton. ","5","2","5","1","2","2","2"
"2021/03/22 6:35:15 pm CET","40-65 år","Ja (enbart digitalt)","1","Det är alldeles för omfattande, jag skulle inte ha tid att ta del av alltihop.","5","1","2","1","1","1","1"
"2021/03/22 6:35:25 pm CET","Över 65 år","Ja (enbart digitalt)","1","","4","2","4","2","1","2","2"
"2021/03/22 6:36:50 pm CET","40-65 år","Ja (papperstidning)","3","Ganska dyrt jfrt m andra digitala abonnemang. Skulle bli mer lockande om det innehöll fler tidningar,  ev m ett mindre påslag, t ex di digitaloch expressen premium. , ","4","1","5","1","1","2","2"
"2021/03/22 6:37:28 pm CET","40-65 år","Ja (papperstidning)","3","","3","3","3","2","2","3","4"
"2021/03/22 6:38:12 pm CET","30-39 år","Ja (enbart digitalt)","4","För att det går att dela på kostnaden med fler.","5","1","5","1","1","2","3"
"2021/03/22 6:39:08 pm CET","Över 65 år","Ja (papperstidning)","2","Jag vill ha papperstidningen","1","1","1","1","1","1","1"
"2021/03/22 6:40:29 pm CET","40-65 år","Ja (papperstidning)","3","Durt för bara digitalt ","4","4","5","2","3","3","3"
"2021/03/22 6:42:33 pm CET","40-65 år","Ja (enbart digitalt)","1","Kostnaden för hög","5","1","5","1","1","1","1"
"2021/03/22 6:43:30 pm CET","40-65 år","Ja (enbart digitalt)","1","Jag har ett bättre avtal nu.","5","1","5","1","1","1","1"
"2021/03/22 6:44:01 pm CET","Över 65 år","Ja (enbart digitalt)","1","","5","1","5","1","1","1","1"
"2021/03/22 6:44:38 pm CET","40-65 år","Nej och har aldrig varit","1","","1","1","1","1","1","1","1"
"2021/03/22 6:44:57 pm CET","Över 65 år","Ja (papperstidning)","1","Det skulle innebära en total kostnad för mig på ca 10000","1","1","1","1","1","1","1"
"2021/03/22 6:45:20 pm CET","Över 65 år","Nej, men har varit förut","2","Paketet innehöll för mycket","2","1","4","1","1","2","1"
"2021/03/22 6:48:03 pm CET","40-65 år","Ja (papperstidning)","1","för dyrt","4","1","4","1","1","1","1"
"2021/03/22 6:48:56 pm CET","Över 65 år","Ja (enbart digitalt)","1","Jag har varit prenumerant på DN i hela mitt vuxna liv, men är inte intresserad av korsord och annat. DN-erbjudandena kan jag sannolikt inte utnyttja då jag bor i Italien.","5","1","5","1","1","1","1"
"2021/03/22 6:49:20 pm CET","40-65 år","Nej, men har varit förut","1","Pris","5","3","5","1","1","3","1"
"2021/03/22 6:49:43 pm CET","40-65 år","Ja (enbart digitalt)","3","Jag vill helst ha DN på papper men det går inte att få där jag bor eller jag har för långt till brevlådan i alla fall för att kunna läsa den på morgonen. Då är bästa val e-DN men det andra i paketet behöver jag inte","3","1","5","1","1","1","3"
"2021/03/22 6:49:51 pm CET","Över 65 år","Ja (enbart digitalt)","1","Har redan DN digitalt men med papperstidningen vid helgen. Testar hur det fungerar. vid helger","1","1","1","1","1","1","1"
"2021/03/22 6:50:44 pm CET","40-65 år","Ja (enbart digitalt)","2","För mycket pengar i förhållande till hur mycket jag utnyttjar","4","2","4","1","1","2","1"
"2021/03/22 6:51:49 pm CET","40-65 år","Nej, men har varit förut","1","Jag vill ha en papperstidning","1","1","1","1","1","1","1"
"2021/03/22 6:51:54 pm CET","40-65 år","Ja (enbart digitalt)","1","I am the only one in my family who is able to read Swedish; I have a prenumeration of DN because I like the good information, especially in DN Debatt. I do not need special offers, crossword puzzles. 349 SEK/month is clearly too expensive for me. ","3","1","2","1","1","1","1"
"2021/03/22 6:52:26 pm CET","40-65 år","Ja (enbart digitalt)","4","Både jag och familjen får tillgång till dn digitalt.","4","2","3","2","3","2","3"
"2021/03/22 6:53:18 pm CET","Över 65 år","Ja (papperstidning)","1","Jag vill ha helgtidning plus digitalt i dessa tider. Betalar 199 kr. Har inte råd att betala det dubbla. Måste avsluta sista mars...","1","1","1","1","1","1","1"
"2021/03/22 6:53:48 pm CET","Över 65 år","Ja (papperstidning)","5","Jag prenumererar på papperstidningen fre-sön och läser digitalt andra dagar och när jag är på vårt fritidshus på Gotland där vi inte kan få papperstidningen","5","3","4","2","3","3","3"
"2021/03/22 6:57:12 pm CET","Över 65 år","Ja (papperstidning)","1","Vill ha helgtidning med korsord plus digitalt som pensionär till ett rimligt pris för mig.","1","1","1","1","1","1","1"
"2021/03/22 6:58:19 pm CET","40-65 år","Ja (enbart digitalt)","1","minns inte ens vilket jag har nu...","1","1","1","1","1","1","1"
"2021/03/22 6:59:28 pm CET","Över 65 år","Ja (enbart digitalt)","3","Min ekonomi... ","5","3","5","2","2","3","2"
"2021/03/22 7:00:04 pm CET","Över 65 år","Ja (enbart digitalt)","1","För dyrt och för mycket","3","1","3","1","1","1","1"
"2021/03/22 7:00:47 pm CET","40-65 år","Ja (enbart digitalt)","1","","1","1","2","1","1","1","1"
