"Timestamp","Vilken.åldersgrupp.tillhör.du.","Är.du.prenumerant.hos.DN.","Hur.troligt.är.det.att.du.tecknar.paketet.","Hur.troligt.är.det.att.du.tecknar.paketet..1","Hur.troligt.är.det.att.du.tecknar.paketet..2","Hur.troligt.är.det.att.du.tecknar.paketet..3","Hur.troligt.är.det.att.du.tecknar.paketet..4","Hur.troligt.är.det.att.du.tecknar.paketet..5","Hur.troligt.är.det.att.du.tecknar.paketet..6","Hur.troligt.är.det.att.du.tecknar.paketet..7"
"2021/03/22 12:28:26 pm CET","40-65 år","Nej, men har varit förut",1,2,4,3,1,1,4,2
"2021/03/22 12:28:27 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,3,1,1,3,1,1
"2021/03/22 12:28:34 pm CET","Över 65 år","Nej, men har varit förut",2,2,2,2,2,2,2,2
"2021/03/22 12:28:53 pm CET","30-39 år","Ja (enbart digitalt)",2,2,5,2,2,4,4,3
"2021/03/22 12:29:04 pm CET","40-65 år","Ja (papperstidning)",4,4,4,5,4,4,3,4
"2021/03/22 12:29:08 pm CET","40-65 år","Ja (papperstidning)",4,4,4,3,4,4,4,4
"2021/03/22 12:29:13 pm CET","40-65 år","Ja (enbart digitalt)",1,1,3,1,1,2,3,1
"2021/03/22 12:29:24 pm CET","40-65 år","Ja (enbart digitalt)",2,3,4,2,3,4,3,2
"2021/03/22 12:29:57 pm CET","Under 30 år","Ja (enbart digitalt)",1,4,4,2,1,3,5,3
"2021/03/22 12:30:30 pm CET","40-65 år","Ja (papperstidning)",3,2,1,1,4,4,2,4
"2021/03/22 12:31:07 pm CET","Över 65 år","Ja (enbart digitalt)",2,1,4,3,1,1,1,1
"2021/03/22 12:31:55 pm CET","Över 65 år","Ja (papperstidning)",1,1,1,1,1,1,1,1
"2021/03/22 12:32:16 pm CET","40-65 år","Ja (enbart digitalt)",2,3,4,3,3,5,4,3
"2021/03/22 12:32:20 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,5,1,1,1,1,1
"2021/03/22 12:33:22 pm CET","Över 65 år","Ja (enbart digitalt)",2,3,5,3,4,5,4,3
"2021/03/22 12:33:47 pm CET","40-65 år","Ja (enbart digitalt)",2,4,4,3,4,2,2,3
"2021/03/22 12:34:47 pm CET","40-65 år","Ja (enbart digitalt)",4,3,4,3,4,2,2,3
"2021/03/22 12:35:14 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,2,1,1,2,3,1
"2021/03/22 12:35:58 pm CET","Över 65 år","Ja (enbart digitalt)",1,2,4,2,2,4,4,2
"2021/03/22 12:36:29 pm CET","Över 65 år","Ja (enbart digitalt)",2,3,5,3,3,3,3,4
"2021/03/22 12:37:43 pm CET","40-65 år","Ja (enbart digitalt)",1,1,3,1,1,5,5,1
"2021/03/22 12:37:57 pm CET","40-65 år","Ja (enbart digitalt)",2,3,5,3,4,5,2,2
"2021/03/22 12:39:43 pm CET","Över 65 år","Ja (papperstidning)",1,1,1,1,1,1,1,1
"2021/03/22 12:41:28 pm CET","40-65 år","Ja (enbart digitalt)",3,3,5,3,3,3,3,3
"2021/03/22 12:44:23 pm CET","40-65 år","Ja (enbart digitalt)",1,1,5,1,1,4,4,1
"2021/03/22 12:44:25 pm CET","40-65 år","Nej, men har varit förut",1,1,1,1,1,1,1,1
"2021/03/22 12:44:26 pm CET","Över 65 år","Ja (enbart digitalt)",1,2,5,1,2,5,2,1
"2021/03/22 12:45:25 pm CET","30-39 år","Ja (enbart digitalt)",1,2,5,3,2,4,4,2
"2021/03/22 12:45:52 pm CET","40-65 år","Nej, men har varit förut",1,1,1,1,1,1,1,1
"2021/03/22 12:45:59 pm CET","40-65 år","Ja (enbart digitalt)",5,5,5,1,5,5,1,5
"2021/03/22 12:46:41 pm CET","40-65 år","Ja (enbart digitalt)",2,2,4,2,2,4,4,2
"2021/03/22 12:47:18 pm CET","40-65 år","Ja (enbart digitalt)",1,1,1,1,1,3,3,1
"2021/03/22 12:48:17 pm CET","40-65 år","Ja (enbart digitalt)",1,1,4,1,2,1,4,1
"2021/03/22 12:48:18 pm CET","Över 65 år","Ja (enbart digitalt)",3,3,4,3,3,4,4,3
"2021/03/22 12:48:33 pm CET","40-65 år","Ja (enbart digitalt)",1,1,4,1,1,4,4,1
"2021/03/22 12:48:45 pm CET","30-39 år","Ja (enbart digitalt)",1,3,3,3,3,5,4,3
"2021/03/22 12:48:51 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,5,1,1,1,1,1
"2021/03/22 12:49:25 pm CET","Under 30 år","Ja (enbart digitalt)",1,1,3,1,1,1,1,1
"2021/03/22 12:49:27 pm CET","Över 65 år","Ja (enbart digitalt)",1,3,2,1,1,1,2,1
"2021/03/22 12:49:43 pm CET","40-65 år","Ja (enbart digitalt)",2,3,4,3,4,4,4,3
"2021/03/22 12:49:54 pm CET","40-65 år","Nej, men har varit förut",1,1,1,1,1,1,1,1
"2021/03/22 12:50:05 pm CET","Över 65 år","Ja (enbart digitalt)",4,4,4,4,4,4,3,3
"2021/03/22 12:50:24 pm CET","Över 65 år","Nej, men har varit förut",2,2,2,2,2,3,2,3
"2021/03/22 12:51:06 pm CET","30-39 år","Ja (enbart digitalt)",1,2,4,1,2,4,4,2
"2021/03/22 12:51:29 pm CET","40-65 år","Ja (enbart digitalt)",3,2,4,2,2,5,3,2
"2021/03/22 12:51:32 pm CET","40-65 år","Ja (enbart digitalt)",2,2,5,3,4,4,4,2
"2021/03/22 12:52:06 pm CET","40-65 år","Nej, men har varit förut",1,1,1,1,1,1,1,1
"2021/03/22 12:52:16 pm CET","40-65 år","Ja (enbart digitalt)",4,4,5,2,2,2,2,4
"2021/03/22 12:52:39 pm CET","40-65 år","Ja (enbart digitalt)",1,1,5,1,3,1,1,3
"2021/03/22 12:53:11 pm CET","Över 65 år","Ja (papperstidning)",3,3,2,4,2,2,2,2
"2021/03/22 12:53:14 pm CET","40-65 år","Ja (enbart digitalt)",2,3,4,2,2,5,4,2
"2021/03/22 12:53:40 pm CET","Över 65 år","Ja (papperstidning)",4,5,5,4,4,5,5,4
"2021/03/22 12:54:10 pm CET","Under 30 år","Nej och har aldrig varit",2,2,5,2,2,4,3,2
"2021/03/22 12:55:05 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,1,1,1,1,3,1
"2021/03/22 12:55:17 pm CET","40-65 år","Ja (enbart digitalt)",3,3,5,3,3,5,5,3
"2021/03/22 12:55:40 pm CET","40-65 år","Ja (enbart digitalt)",1,1,5,1,1,5,5,1
"2021/03/22 12:56:06 pm CET","40-65 år","Ja (enbart digitalt)",2,4,5,3,5,4,2,5
"2021/03/22 12:56:09 pm CET","Över 65 år","Ja (papperstidning)",3,1,5,2,3,1,1,2
"2021/03/22 12:56:25 pm CET","Under 30 år","Ja (enbart digitalt)",1,1,1,5,1,1,1,1
"2021/03/22 12:58:09 pm CET","40-65 år","Ja (enbart digitalt)",4,5,1,1,5,5,2,1
"2021/03/22 12:58:48 pm CET","Över 65 år","Ja (papperstidning)",3,4,2,2,4,1,1,4
"2021/03/22 12:59:21 pm CET","40-65 år","Ja (papperstidning)",4,3,3,3,3,3,3,3
"2021/03/22 12:59:28 pm CET","40-65 år","Nej, men har varit förut",1,1,1,1,1,1,1,1
"2021/03/22 12:59:37 pm CET","40-65 år","Ja (papperstidning)",4,2,4,2,4,1,1,5
"2021/03/22 12:59:47 pm CET","40-65 år","Ja (enbart digitalt)",1,2,5,1,2,3,2,1
"2021/03/22 1:00:57 pm CET","Över 65 år","Ja (enbart digitalt)",2,2,5,2,2,3,4,2
"2021/03/22 1:02:26 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,5,1,1,5,5,1
"2021/03/22 1:03:19 pm CET","40-65 år","Ja (enbart digitalt)",3,3,5,2,3,2,1,3
"2021/03/22 1:03:20 pm CET","Över 65 år","Ja (enbart digitalt)",2,1,5,1,1,1,1,1
"2021/03/22 1:03:35 pm CET","40-65 år","Ja (enbart digitalt)",1,1,4,1,1,2,1,1
"2021/03/22 1:03:40 pm CET","40-65 år","Ja (enbart digitalt)",2,2,4,2,2,3,4,2
"2021/03/22 1:03:51 pm CET","40-65 år","Ja (enbart digitalt)",1,1,2,1,1,2,1,1
"2021/03/22 1:04:12 pm CET","40-65 år","Ja (enbart digitalt)",2,3,5,3,3,5,5,3
"2021/03/22 1:04:25 pm CET","30-39 år","Ja (enbart digitalt)",1,2,4,2,2,4,5,2
"2021/03/22 1:04:39 pm CET","40-65 år","Ja (enbart digitalt)",2,2,5,2,2,3,3,2
"2021/03/22 1:06:39 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,5,1,1,1,5,1
"2021/03/22 1:06:52 pm CET","40-65 år","Ja (enbart digitalt)",3,4,4,2,3,5,4,4
"2021/03/22 1:07:44 pm CET","30-39 år","Ja (enbart digitalt)",1,3,5,3,2,5,4,2
"2021/03/22 1:08:03 pm CET","Över 65 år","Ja (papperstidning)",3,3,4,3,4,3,3,4
"2021/03/22 1:08:06 pm CET","30-39 år","Nej, men har varit förut",1,1,2,2,1,3,3,1
"2021/03/22 1:08:36 pm CET","40-65 år","Ja (enbart digitalt)",1,1,5,1,1,4,2,2
"2021/03/22 1:09:06 pm CET","Över 65 år","Ja (enbart digitalt)",2,2,5,2,3,2,2,5
"2021/03/22 1:09:18 pm CET","40-65 år","Ja (papperstidning)",3,4,2,4,4,1,2,2
"2021/03/22 1:09:38 pm CET","40-65 år","Ja (enbart digitalt)",1,1,4,1,2,2,2,1
"2021/03/22 1:09:50 pm CET","30-39 år","Ja (papperstidning)",1,1,1,1,1,1,1,1
"2021/03/22 1:10:11 pm CET","40-65 år","Ja (enbart digitalt)",1,1,5,1,1,5,4,1
"2021/03/22 1:10:39 pm CET","30-39 år","Nej, men har varit förut",1,1,4,1,1,3,3,1
"2021/03/22 1:10:55 pm CET","Över 65 år","Ja (papperstidning)",1,1,1,1,1,1,1,1
"2021/03/22 1:11:36 pm CET","Över 65 år","Nej, men har varit förut",1,1,2,1,2,1,2,1
"2021/03/22 1:11:57 pm CET","40-65 år","Ja (enbart digitalt)",4,3,5,3,2,2,2,2
"2021/03/22 1:13:21 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,5,1,1,5,1,1
"2021/03/22 1:13:38 pm CET","Över 65 år","Ja (papperstidning)",2,2,3,2,2,3,3,2
"2021/03/22 1:15:08 pm CET","40-65 år","Nej, men har varit förut",1,1,2,1,1,2,1,1
"2021/03/22 1:15:20 pm CET","30-39 år","Ja (enbart digitalt)",1,2,3,1,4,5,4,3
"2021/03/22 1:15:26 pm CET","Över 65 år","Ja (enbart digitalt)",2,4,5,4,4,3,3,2
"2021/03/22 1:15:48 pm CET","Under 30 år","Ja (enbart digitalt)",1,2,5,1,3,5,4,3
"2021/03/22 1:16:04 pm CET","40-65 år","Ja (enbart digitalt)",1,1,5,1,1,5,5,1
"2021/03/22 1:16:17 pm CET","40-65 år","Ja (enbart digitalt)",2,1,5,1,2,2,4,1
"2021/03/22 1:16:39 pm CET","Över 65 år","Ja (enbart digitalt)",4,3,3,2,3,2,2,5
"2021/03/22 1:17:03 pm CET","40-65 år","Ja (enbart digitalt)",1,1,3,1,1,4,1,1
"2021/03/22 1:17:13 pm CET","Över 65 år","Ja (enbart digitalt)",2,2,4,3,1,1,4,1
"2021/03/22 1:17:14 pm CET","40-65 år","Ja (enbart digitalt)",2,3,5,3,4,2,2,4
"2021/03/22 1:20:02 pm CET","40-65 år","Ja (enbart digitalt)",4,4,5,5,5,4,3,5
"2021/03/22 1:20:21 pm CET","40-65 år","Ja (enbart digitalt)",3,3,4,4,4,4,4,4
"2021/03/22 1:20:27 pm CET","40-65 år","Ja (papperstidning)",3,4,5,3,3,2,2,3
"2021/03/22 1:22:46 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,1,1,4,1,1,1
"2021/03/22 1:23:05 pm CET","40-65 år","Ja (enbart digitalt)",1,3,3,2,4,5,4,4
"2021/03/22 1:23:30 pm CET","40-65 år","Ja (enbart digitalt)",3,4,4,4,4,4,3,4
"2021/03/22 1:24:12 pm CET","40-65 år","Ja (enbart digitalt)",1,3,4,3,3,4,2,3
"2021/03/22 1:24:54 pm CET","Över 65 år","Ja (enbart digitalt)",3,2,3,4,2,1,1,1
"2021/03/22 1:25:28 pm CET","40-65 år","Nej och har aldrig varit",1,1,2,1,1,4,3,1
"2021/03/22 1:26:35 pm CET","Över 65 år","Nej, men har varit förut",1,1,1,1,1,1,1,1
"2021/03/22 1:27:08 pm CET","40-65 år","Ja (papperstidning)",3,4,5,4,4,5,5,4
"2021/03/22 1:27:27 pm CET","Över 65 år","Ja (papperstidning)",1,1,1,1,1,1,1,1
"2021/03/22 1:27:31 pm CET","Under 30 år","Ja (enbart digitalt)",1,1,5,1,2,5,4,1
"2021/03/22 1:27:35 pm CET","30-39 år","Ja (enbart digitalt)",1,3,2,1,3,4,4,3
"2021/03/22 1:27:53 pm CET","Över 65 år","Ja (papperstidning)",4,3,1,2,5,2,2,3
"2021/03/22 1:28:06 pm CET","40-65 år","Ja (enbart digitalt)",4,4,5,3,5,3,2,2
"2021/03/22 1:32:13 pm CET","30-39 år","Nej, men har varit förut",1,1,2,1,1,2,2,1
"2021/03/22 1:34:24 pm CET","40-65 år","Ja (enbart digitalt)",1,1,3,1,1,5,4,1
"2021/03/22 1:35:36 pm CET","40-65 år","Ja (enbart digitalt)",2,1,5,1,2,4,4,3
"2021/03/22 1:35:51 pm CET","Över 65 år","Ja (papperstidning)",3,3,4,4,4,3,3,4
"2021/03/22 1:37:11 pm CET","40-65 år","Ja (papperstidning)",1,1,1,1,1,1,1,1
"2021/03/22 1:38:52 pm CET","Över 65 år","Ja (enbart digitalt)",3,3,4,3,3,3,3,3
"2021/03/22 1:39:11 pm CET","40-65 år","Ja (enbart digitalt)",2,2,4,2,2,4,4,2
"2021/03/22 1:40:21 pm CET","40-65 år","Ja (enbart digitalt)",2,2,4,3,2,5,3,2
"2021/03/22 1:40:48 pm CET","40-65 år","Ja (enbart digitalt)",3,5,5,3,5,5,3,4
"2021/03/22 1:41:05 pm CET","40-65 år","Ja (enbart digitalt)",1,1,4,1,1,3,2,1
"2021/03/22 1:41:12 pm CET","Över 65 år","Ja (enbart digitalt)",2,3,5,3,2,2,2,2
"2021/03/22 1:41:36 pm CET","40-65 år","Nej, men har varit förut",3,1,4,1,4,4,4,1
"2021/03/22 1:42:13 pm CET","30-39 år","Ja (enbart digitalt)",1,1,5,1,1,5,4,2
"2021/03/22 1:42:27 pm CET","30-39 år","Ja (enbart digitalt)",2,2,4,2,2,5,3,2
"2021/03/22 1:42:55 pm CET","40-65 år","Nej, men har varit förut",2,2,4,1,3,3,1,3
"2021/03/22 1:43:12 pm CET","40-65 år","Ja (enbart digitalt)",3,3,4,1,3,4,3,2
"2021/03/22 1:43:24 pm CET","Över 65 år","Ja (enbart digitalt)",1,4,4,2,1,5,5,1
"2021/03/22 1:44:07 pm CET","40-65 år","Ja (enbart digitalt)",1,1,4,1,1,2,2,1
"2021/03/22 1:45:08 pm CET","Över 65 år","Ja (enbart digitalt)",2,1,5,1,1,5,5,1
"2021/03/22 1:45:16 pm CET","Över 65 år","Ja (enbart digitalt)",1,2,5,2,2,5,5,2
"2021/03/22 1:45:36 pm CET","Över 65 år","Ja (enbart digitalt)",2,2,4,2,2,5,3,2
"2021/03/22 1:45:37 pm CET","40-65 år","Ja (papperstidning)",2,1,4,1,2,2,3,2
"2021/03/22 1:45:45 pm CET","Över 65 år","Ja (papperstidning)",2,1,1,1,1,1,1,3
"2021/03/22 1:46:51 pm CET","40-65 år","Ja (papperstidning)",4,4,3,2,4,5,2,5
"2021/03/22 1:47:25 pm CET","Över 65 år","Nej, men har varit förut",1,1,1,1,1,1,1,1
"2021/03/22 1:47:56 pm CET","40-65 år","Ja (enbart digitalt)",1,1,4,1,1,4,4,1
"2021/03/22 1:48:15 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,1,1,1,1,5,1
"2021/03/22 1:48:16 pm CET","Över 65 år","Ja (enbart digitalt)",2,1,4,1,1,1,1,1
"2021/03/22 1:49:31 pm CET","40-65 år","Ja (enbart digitalt)",2,2,5,2,2,2,3,2
"2021/03/22 1:50:08 pm CET","40-65 år","Ja (enbart digitalt)",2,1,1,1,1,1,1,1
"2021/03/22 1:52:25 pm CET","40-65 år","Ja (enbart digitalt)",1,1,5,1,1,4,3,1
"2021/03/22 1:52:44 pm CET","40-65 år","Ja (enbart digitalt)",1,1,5,1,1,5,5,1
"2021/03/22 1:53:22 pm CET","40-65 år","Ja (enbart digitalt)",4,4,5,5,3,2,2,3
"2021/03/22 1:54:32 pm CET","30-39 år","Ja (enbart digitalt)",1,2,4,1,2,4,4,2
"2021/03/22 1:54:51 pm CET","Över 65 år","Ja (papperstidning)",2,2,2,2,2,1,4,4
"2021/03/22 1:55:54 pm CET","30-39 år","Ja (enbart digitalt)",1,1,5,1,1,4,4,1
"2021/03/22 1:56:25 pm CET","40-65 år","Nej, men har varit förut",1,1,3,1,1,4,3,1
"2021/03/22 1:56:34 pm CET","40-65 år","Ja (enbart digitalt)",2,2,4,2,2,1,1,1
"2021/03/22 1:56:59 pm CET","40-65 år","Ja (enbart digitalt)",3,3,5,2,3,2,3,2
"2021/03/22 1:57:40 pm CET","Över 65 år","Ja (enbart digitalt)",2,3,5,3,3,3,3,4
"2021/03/22 1:58:21 pm CET","40-65 år","Ja (enbart digitalt)",1,1,2,2,1,2,4,2
"2021/03/22 1:58:29 pm CET","40-65 år","Ja (papperstidning)",1,1,1,1,1,1,1,1
"2021/03/22 1:59:47 pm CET","40-65 år","Ja (enbart digitalt)",1,1,5,1,1,5,5,1
"2021/03/22 1:59:49 pm CET","40-65 år","Ja (enbart digitalt)",1,1,2,1,1,4,4,1
"2021/03/22 2:00:19 pm CET","40-65 år","Ja (enbart digitalt)",1,1,3,1,1,5,5,1
"2021/03/22 2:02:26 pm CET","40-65 år","Ja (enbart digitalt)",2,2,4,3,2,4,3,3
"2021/03/22 2:04:37 pm CET","40-65 år","Ja (enbart digitalt)",4,5,5,4,5,5,5,4
"2021/03/22 2:05:17 pm CET","40-65 år","Ja (enbart digitalt)",3,3,4,3,2,4,5,2
"2021/03/22 2:05:18 pm CET","Över 65 år","Nej, men har varit förut",2,2,1,1,2,1,2,1
"2021/03/22 2:05:33 pm CET","Över 65 år","Ja (papperstidning)",3,3,3,4,3,3,2,3
"2021/03/22 2:05:44 pm CET","40-65 år","Ja (papperstidning)",3,4,5,4,4,4,4,3
"2021/03/22 2:06:22 pm CET","Över 65 år","Ja (enbart digitalt)",1,3,5,4,4,3,3,3
"2021/03/22 2:07:30 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,1,1,1,1,1,1
"2021/03/22 2:08:12 pm CET","Över 65 år","Ja (enbart digitalt)",3,4,5,3,3,3,1,3
"2021/03/22 2:08:29 pm CET","30-39 år","Ja (enbart digitalt)",1,1,3,1,1,1,1,1
"2021/03/22 2:09:42 pm CET","40-65 år","Ja (papperstidning)",4,3,4,2,4,4,3,4
"2021/03/22 2:09:46 pm CET","40-65 år","Ja (enbart digitalt)",1,3,5,2,2,5,5,3
"2021/03/22 2:09:58 pm CET","Över 65 år","Ja (papperstidning)",1,1,5,1,1,1,1,5
"2021/03/22 2:10:07 pm CET","40-65 år","Ja (enbart digitalt)",4,4,5,3,4,5,4,5
"2021/03/22 2:11:00 pm CET","40-65 år","Ja (papperstidning)",2,2,2,2,2,2,2,2
"2021/03/22 2:12:56 pm CET","30-39 år","Ja (enbart digitalt)",3,4,3,3,4,5,3,3
"2021/03/22 2:13:03 pm CET","Över 65 år","Ja (enbart digitalt)",2,5,2,2,5,2,2,3
"2021/03/22 2:13:16 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,5,1,1,5,5,1
"2021/03/22 2:13:58 pm CET","Över 65 år","Ja (enbart digitalt)",3,2,1,2,2,1,1,5
"2021/03/22 2:14:59 pm CET","Över 65 år","Ja (papperstidning)",4,2,4,2,3,2,2,3
"2021/03/22 2:16:05 pm CET","Över 65 år","Ja (enbart digitalt)",2,2,5,2,2,5,5,2
"2021/03/22 2:16:13 pm CET","Över 65 år","Ja (papperstidning)",1,2,3,2,1,4,3,4
"2021/03/22 2:16:38 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,5,1,1,4,5,1
"2021/03/22 2:16:56 pm CET","40-65 år","Ja (enbart digitalt)",1,1,2,2,2,4,3,2
"2021/03/22 2:18:04 pm CET","40-65 år","Ja (papperstidning)",3,1,1,1,1,1,1,1
"2021/03/22 2:19:21 pm CET","30-39 år","Ja (enbart digitalt)",4,4,5,4,5,5,5,2
"2021/03/22 2:20:19 pm CET","Över 65 år","Ja (papperstidning)",1,1,1,1,1,1,1,1
"2021/03/22 2:21:21 pm CET","40-65 år","Ja (enbart digitalt)",1,1,5,1,1,5,1,1
"2021/03/22 2:21:56 pm CET","30-39 år","Ja (enbart digitalt)",1,1,1,1,1,3,1,1
"2021/03/22 2:22:28 pm CET","Över 65 år","Ja (papperstidning)",5,1,1,1,1,1,1,1
"2021/03/22 2:23:19 pm CET","40-65 år","Ja (enbart digitalt)",2,2,5,2,3,4,5,2
"2021/03/22 2:24:23 pm CET","40-65 år","Ja (papperstidning)",1,1,4,1,2,4,4,1
"2021/03/22 2:26:26 pm CET","40-65 år","Ja (enbart digitalt)",1,3,4,1,1,5,5,2
"2021/03/22 2:26:37 pm CET","Över 65 år","Ja (enbart digitalt)",3,4,5,3,3,3,3,3
"2021/03/22 2:28:30 pm CET","40-65 år","Ja (enbart digitalt)",1,1,4,1,1,3,3,1
"2021/03/22 2:29:40 pm CET","Över 65 år","Ja (enbart digitalt)",2,4,4,5,2,1,1,1
"2021/03/22 2:29:45 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,3,1,1,1,1,1
"2021/03/22 2:30:28 pm CET","40-65 år","Ja (enbart digitalt)",2,2,4,2,3,3,4,3
"2021/03/22 2:32:41 pm CET","40-65 år","Nej, men har varit förut",4,3,4,3,3,4,4,3
"2021/03/22 2:32:55 pm CET","40-65 år","Ja (enbart digitalt)",1,1,4,1,1,3,2,1
"2021/03/22 2:33:13 pm CET","40-65 år","Ja (papperstidning)",3,4,2,2,4,2,2,4
"2021/03/22 2:34:57 pm CET","30-39 år","Ja (enbart digitalt)",4,3,3,1,3,5,2,3
"2021/03/22 2:35:32 pm CET","30-39 år","Ja (enbart digitalt)",1,1,5,1,1,5,4,1
"2021/03/22 2:37:04 pm CET","Över 65 år","Ja (papperstidning)",1,2,2,2,2,2,2,2
"2021/03/22 2:37:48 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,4,1,1,4,4,1
"2021/03/22 2:37:48 pm CET","Över 65 år","Ja (papperstidning)",5,3,4,3,4,3,2,3
"2021/03/22 2:38:07 pm CET","Över 65 år","Ja (enbart digitalt)",1,3,3,5,3,5,5,1
"2021/03/22 2:38:35 pm CET","Över 65 år","Ja (enbart digitalt)",4,3,5,1,3,1,1,3
"2021/03/22 2:41:32 pm CET","Över 65 år","Ja (enbart digitalt)",1,3,5,1,4,1,1,1
"2021/03/22 2:42:06 pm CET","Över 65 år","Nej, men har varit förut",1,1,5,1,2,3,4,2
"2021/03/22 2:43:43 pm CET","40-65 år","Ja (enbart digitalt)",1,1,2,1,1,2,2,1
"2021/03/22 2:44:06 pm CET","40-65 år","Ja (enbart digitalt)",5,3,2,3,4,4,3,1
"2021/03/22 2:44:50 pm CET","30-39 år","Ja (papperstidning)",1,1,2,1,1,1,1,1
"2021/03/22 2:44:59 pm CET","30-39 år","Ja (enbart digitalt)",2,2,5,2,2,3,2,2
"2021/03/22 2:45:01 pm CET","40-65 år","Ja (enbart digitalt)",3,3,4,3,3,4,4,4
"2021/03/22 2:45:15 pm CET","40-65 år","Ja (enbart digitalt)",5,5,5,5,5,5,5,5
"2021/03/22 2:45:57 pm CET","30-39 år","Ja (enbart digitalt)",2,2,4,2,2,4,4,2
"2021/03/22 2:46:16 pm CET","40-65 år","Ja (papperstidning)",2,2,4,3,1,1,3,1
"2021/03/22 2:46:30 pm CET","40-65 år","Ja (enbart digitalt)",4,5,5,4,3,5,4,3
"2021/03/22 2:47:09 pm CET","40-65 år","Ja (papperstidning)",3,2,4,3,3,2,3,2
"2021/03/22 2:47:31 pm CET","40-65 år","Ja (enbart digitalt)",1,1,5,1,5,5,5,1
"2021/03/22 2:49:50 pm CET","Över 65 år","Ja (enbart digitalt)",1,1,2,1,1,4,5,1
"2021/03/22 2:53:29 pm CET","40-65 år","Ja (enbart digitalt)",2,2,4,2,3,3,4,3
"2021/03/22 2:56:41 pm CET","Över 65 år","Ja (enbart digitalt)",4,1,4,1,1,1,1,1
"2021/03/22 2:56:57 pm CET","40-65 år","Ja (enbart digitalt)",3,4,5,4,4,5,5,4
"2021/03/22 2:57:28 pm CET","40-65 år","Ja (enbart digitalt)",2,3,5,4,4,3,3,2
"2021/03/22 2:58:27 pm CET","40-65 år","Ja (papperstidning)",1,1,4,1,1,1,3,1
"2021/03/22 2:59:23 pm CET","40-65 år","Ja (papperstidning)",1,1,1,1,1,1,1,1
"2021/03/22 3:00:29 pm CET","40-65 år","Ja (papperstidning)",3,4,2,4,2,2,1,1
"2021/03/22 3:02:14 pm CET","Över 65 år","Ja (enbart digitalt)",3,3,4,2,2,4,4,3
"2021/03/22 3:02:35 pm CET","40-65 år","Ja (enbart digitalt)",1,2,4,1,2,5,4,2
"2021/03/22 3:02:42 pm CET","40-65 år","Ja (enbart digitalt)",3,3,5,3,3,5,4,3
"2021/03/22 3:02:58 pm CET","40-65 år","Ja (papperstidning)",1,1,1,1,1,1,1,1
"2021/03/22 3:05:23 pm CET","Över 65 år","Ja (enbart digitalt)",2,2,5,2,1,1,1,2
"2021/03/22 3:07:27 pm CET","Över 65 år","Nej och har aldrig varit",1,1,1,1,1,1,1,1
"2021/03/22 3:07:58 pm CET","Över 65 år","Nej, men har varit förut",1,1,4,1,1,4,3,1
"2021/03/22 3:09:09 pm CET","Över 65 år","Nej, men har varit förut",1,1,2,1,1,1,1,1
"2021/03/22 3:09:22 pm CET","40-65 år","Ja (enbart digitalt)",2,2,3,2,2,2,2,2
"2021/03/22 3:10:54 pm CET","40-65 år","Ja (enbart digitalt)",2,2,4,2,2,4,2,2
"2021/03/22 3:10:54 pm CET","40-65 år","Ja (papperstidning)",2,1,2,1,1,1,1,2
"2021/03/22 3:12:17 pm CET","Över 65 år","Ja (enbart digitalt)",2,3,5,3,4,4,2,3
"2021/03/22 3:12:43 pm CET","30-39 år","Ja (enbart digitalt)",2,2,5,2,2,5,4,2
"2021/03/22 3:14:12 pm CET","40-65 år","Ja (enbart digitalt)",1,3,4,3,4,2,2,1
"2021/03/22 3:14:30 pm CET","30-39 år","Ja (enbart digitalt)",1,3,3,1,2,5,4,2
"2021/03/22 3:14:54 pm CET","Över 65 år","Ja (enbart digitalt)",2,2,4,2,2,4,4,2
"2021/03/22 3:15:05 pm CET","40-65 år","Ja (enbart digitalt)",3,4,1,2,4,1,1,1
"2021/03/22 3:15:15 pm CET","30-39 år","Ja (enbart digitalt)",1,2,5,1,3,5,4,2
"2021/03/22 3:15:34 pm CET","40-65 år","Ja (enbart digitalt)",1,1,2,1,1,3,3,1
"2021/03/22 3:16:09 pm CET","30-39 år","Nej, men har varit förut",1,3,5,3,3,5,4,3
"2021/03/22 3:16:25 pm CET","40-65 år","Ja (enbart digitalt)",4,4,5,5,2,2,2,1
"2021/03/22 3:16:33 pm CET","40-65 år","Ja (papperstidning)",2,2,2,2,1,3,2,3
"2021/03/22 3:16:44 pm CET","Under 30 år","Ja (enbart digitalt)",2,2,4,2,2,2,2,2
